Búsnúmer.;Einstaklingsnr. móður;Fæð.dagur móður;Nr. síð. sæð.;Dagar - sæð. til burðar;Naut;Burðardags.;Burður nr.;Faðir;Kyn;Gangur;Afdrif;Númer kálfs
1525991;201415259911346;12.06.2014;1;290;12097;08.05.2021;5;12097;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115259912310
1540061;201515350010268;07.05.2015;1;289;201915400610702;08.05.2021;5;201915400610702;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115400610792
1601091;201416010910308;09.05.2014;2;282;12007;08.05.2021;4;12007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116010910417
1633661;201416336610526;12.04.2014;1;288;15011;08.05.2021;5;15011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116336610767
1465371;201414653710729;03.04.2014;2;195;18034;08.05.2021;5;18034;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1665701;200916657010612;10.09.2009;4;35;19022;08.05.2021;10;18038;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116657011237
1458421;201014584210378;15.11.2010;1;286;12007;08.05.2021;9;12007;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202114584210758
1525871;201215245010425;23.09.2012;2;296;18036;08.05.2021;7;18036;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1533681;201215336810286;12.10.2012;7;292;18045;08.05.2021;6;18045;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115336810478
1459301;201714593011707;15.11.2017;2;281;15014;08.05.2021;2;15014;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1665501;201916655010580;29.04.2019;1;281;201816659411431;08.05.2021;1;201816659411431;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116655010694
1638711;201916403811068;08.02.2019;1;286;18039;08.05.2021;1;18039;Naut;3. Erfiður burður-mikil burðarhjálp;7,  Drapst innan sólarhrings;
1525871;201915258711199;23.05.2019;1;285;18019;08.05.2021;1;18019;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115258711333
1348671;201913486710410;05.07.2019;;;;08.05.2021;1;201813486710363;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202113486710526
1667471;201916674710536;10.04.2019;;;;08.05.2021;1;201916674710539;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116674710627
1463281;201914632810835;19.04.2019;;;;08.05.2021;1;201814631411105;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1459891;201914598911111;09.05.2019;;;;08.05.2021;1;201914598911097;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202114598911294
1528161;201915281611114;13.04.2019;3;282;201915281611109;08.05.2021;1;201915281611109;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202115281611254
1527741;201915277410801;03.05.2019;1;291;201915277410807;08.05.2021;1;201915277410807;Naut;1. Auðveldur burður-bar sjálf;9, Drapst í fæðingu;
1526561;201815265611152;25.05.2018;1;281;12007;08.05.2021;2;12007;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115265611355
1396941;201913969410668;12.04.2019;;;;08.05.2021;1;201913969410659;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1641861;201916418612176;29.03.2019;;;;08.05.2021;1;201916418612169;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1641861;201716418611981;15.10.2017;1;281;12090;08.05.2021;2;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116418612421
1527781;201915277810587;27.06.2019;1;269;201915259311006;08.05.2021;1;201915259311006;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115277810631
1464721;201914647210554;30.05.2019;;;;08.05.2021;1;201814647210525;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202114647210610
1662731;201916627310657;23.02.2019;2;290;15022;08.05.2021;1;15022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116627310723
1463591;201914635910584;27.04.2019;;;;08.05.2021;1;201914635910597;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202114635910666
1665941;201916659411495;03.02.2019;;;;08.05.2021;1;201916654912564;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1650621;201416506210328;15.01.2014;2;289;18037;08.05.2021;3;18037;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116506210546
1464211;201914642110989;05.02.2019;1;327;18017;08.05.2021;1;201814642110976;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202114642111165
1670731;201816707311361;23.10.2018;2;279;18037;08.05.2021;1;18037;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116707311523
1670731;201716707311318;27.12.2017;1;282;18038;08.05.2021;2;18038;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116707311524
1526571;201315265711293;12.12.2013;2;284;18026;08.05.2021;6;18026;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115265712056
1525991;201915259912016;30.01.2019;;;;08.05.2021;1;201815265211444;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115259912311
1526571;201615265711478;28.01.2016;1;288;18026;08.05.2021;4;18026;Naut;4. Mjög erfiður burður-aðstoð dýralæknis;2, Alinn til kjötframleiðslu;202115265712057
1580951;201815809511059;20.10.2018;1;479;18017;08.05.2021;1;18017;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115809511242
1461571;201914615710498;07.01.2019;1;299;201814615710494;08.05.2021;1;201814615710494;Kvíga;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1580911;201715808810301;24.11.2017;1;288;18040;08.05.2021;2;18040;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115809110647
1453711;201714537110402;21.09.2017;1;326;18031;08.05.2021;2;201914655810457;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202114537110499
1535511;201715355110702;30.12.2017;1;290;18038;08.05.2021;2;18038;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115355110849
1534351;201815343511310;21.04.2018;2;292;13011;08.05.2021;2;13011;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202115343511514
1644721;201816447211182;22.04.2018;3;284;18402;08.05.2021;2;18402;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116447211337
1638721;201716387210722;21.12.2017;4;283;15014;08.05.2021;2;15014;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202116387210973
1453141;201714603410736;08.12.2017;1;286;201914531410515;08.05.2021;2;201914531410515;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202114531410551
1591201;201815912010935;07.06.2018;1;276;18014;08.05.2021;2;18014;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115912011221
1662631;201716626310996;03.12.2017;1;277;13022;08.05.2021;2;13022;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1525161;201515251610446;11.01.2015;2;960;16054;08.05.2021;4;201715251610559;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115251610702
1454271;201714542710482;28.09.2017;1;286;14031;08.05.2021;2;14031;Naut;4. Mjög erfiður burður-aðstoð dýralæknis;2, Alinn til kjötframleiðslu;202114542710544
1537151;201815371510435;23.02.2018;1;278;18022;08.05.2021;2;18022;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202115371510530
1665691;201816656910800;05.02.2018;1;287;14029;08.05.2021;2;14029;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116656911033
1638991;201816389911164;20.01.2018;2;287;15011;08.05.2021;2;15011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116389911401
1464241;201715244610623;24.08.2017;4;367;14087;08.05.2021;2;201814653711016;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202114642410949
1528941;201815289411351;28.03.2018;1;701;17046;08.05.2021;2;18402;Kvíga;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202115289411527
1463141;201714614310340;11.09.2017;1;283;12001;08.05.2021;3;12001;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202114631411387
1600751;201816007510883;12.07.2018;1;310;18019;08.05.2021;1;18019;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116007511019
1464871;201714648710122;05.04.2017;;;;08.05.2021;2;201814647610553;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202114648710196
1671841;201616763011019;21.10.2016;4;287;18039;08.05.2021;3;18039;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116718410951
1398201;201613982010746;21.09.2016;1;283;18026;08.05.2021;3;18026;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202113982010912
1525931;201615259310754;02.02.2016;1;280;18037;08.05.2021;4;18037;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115259311177
1528191;201615281910717;20.03.2016;2;278;13027;08.05.2021;4;13027;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115281910928
1348671;201713486710303;17.05.2017;2;281;18045;08.05.2021;2;18045;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202113486710525
1528861;201515288611803;06.08.2015;;;;08.05.2021;4;999999999919999;Óþekkt;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1459891;201614598910896;10.06.2016;1;679;17050;08.05.2021;4;201914598911095;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114598911293
1667161;201616671611391;09.12.2016;1;285;18040;08.05.2021;3;18040;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116671611741
1528941;201515289411183;22.10.2015;1;292;15022;08.05.2021;4;15022;Kvíga;3. Erfiður burður-mikil burðarhjálp;1, Settur á;202115289411528
1638501;201616385011008;25.10.2016;1;601;17060;08.05.2021;3;201816385011082;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116385011257
1454751;201714547510600;02.03.2017;1;287;13011;08.05.2021;3;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114547510811
1529411;201615347610225;18.09.2016;1;281;18017;08.05.2021;3;18017;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115294112470
1464861;201714648610665;22.01.2017;1;278;14050;08.05.2021;3;14050;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202114648610897
1633571;201616335710432;30.10.2016;5;282;18050;08.05.2021;3;18050;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202116335710540
1519381;201315193810230;14.01.2013;1;287;18028;08.05.2021;6;18028;Kvíga;3. Erfiður burður-mikil burðarhjálp;1, Settur á;202115193810437
1337341;201413373410660;15.11.2014;1;290;13051;08.05.2021;5;13051;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202113373410965
1529411;201515294111800;12.04.2015;2;284;13027;08.05.2021;5;13027;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115294112469
1665491;201516654912098;30.05.2015;2;285;15022;07.05.2021;5;15022;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116654912737
1337341;201413373410641;03.06.2014;3;289;14031;07.05.2021;5;14031;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202113373410964
1671511;201316715111105;02.03.2013;1;288;14031;07.05.2021;7;14031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116715112086
1465531;201314655310296;09.07.2013;5;280;15018;07.05.2021;6;15018;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202114655310458
1462801;201414628010748;02.05.2014;6;286;18028;07.05.2021;5;18028;Kvíga;4. Mjög erfiður burður-aðstoð dýralæknis;4, Fæddist dauður;
1526461;201715264612676;04.11.2017;;;;07.05.2021;2;201815264612843;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202115264613181
1445771;201514457710320;21.11.2015;1;640;13011;07.05.2021;4;201814457710362;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202114457710408
1526461;201915264612869;18.02.2019;2;276;201815264612843;07.05.2021;1;201815264612843;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1654831;201916548311107;11.04.2019;2;280;18402;07.05.2021;1;18402;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116548311273
1662721;201916627210036;06.05.2019;2;299;201916627210031;07.05.2021;1;201916627210031;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116627210086
1638501;201916385011137;07.06.2019;;;;07.05.2021;1;16008;Óþekkt;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1447252;201914472520658;17.04.2019;;;;07.05.2021;1;999999999919999;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202114472520749
1528871;201515288711329;23.12.2015;1;289;201815288711607;07.05.2021;4;201815288711607;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202115288711832
1671511;201916715111797;03.05.2019;1;280;18402;07.05.2021;1;18402;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202116715112087
1525561;201915255610743;29.05.2019;1;286;18025;07.05.2021;1;18025;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202115255610832
1331721;201513317210447;01.11.2015;2;285;18045;07.05.2021;3;18045;Óþekkt;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1667251;201816672512265;22.08.2018;;;;07.05.2021;1;201816672512295;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1636521;201816365210515;08.11.2018;;;;07.05.2021;1;999999999919999;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116365210566
1410061;201814100611259;24.11.2018;;;;07.05.2021;1;19404;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202114100611414
1447841;201914478410777;18.01.2019;1;286;201814478410765;07.05.2021;1;201814478410765;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114478410857
1527781;201915277810573;04.02.2019;1;386;201915259311006;07.05.2021;1;201915259311006;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202115277810629
1527781;201915277810573;04.02.2019;1;386;201915259311006;07.05.2021;1;201915259311006;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202115277810630
1530501;201915305011042;08.01.2019;;;;07.05.2021;1;201815289411381;Naut;4. Mjög erfiður burður-aðstoð dýralæknis;4, Fæddist dauður;
1638721;201916387210807;25.01.2019;;;;07.05.2021;1;201916387210836;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202116387210972
1571521;201915715211042;30.01.2019;;;;07.05.2021;1;201815715211030;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115715211159
1461571;201914615710499;09.01.2019;1;298;201814615710494;07.05.2021;1;201814615710494;Óþekkt;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1459891;201714598910940;02.01.2017;6;626;17058;07.05.2021;3;201914598911097;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202114598911292
1668251;201816683310386;15.04.2018;2;283;13011;07.05.2021;2;13011;Kvíga;3. Erfiður burður-mikil burðarhjálp;1, Settur á;202116682510509
1396941;201813969410628;18.02.2018;;;;07.05.2021;2;201913969410659;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202113969410746
1638711;201816387111298;12.01.2018;3;290;15018;07.05.2021;2;15018;Óþekkt;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1526521;201715265211363;11.11.2017;4;284;18036;07.05.2021;2;18036;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202115265211787
1639691;201816396910168;03.02.2018;1;290;13051;07.05.2021;2;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116396911405
1651551;201716515511147;18.10.2017;2;292;13051;07.05.2021;2;13051;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202116515511257
1665491;201816654912347;12.01.2018;3;287;18040;07.05.2021;2;18040;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116654912736
1526571;201815265711704;24.04.2018;4;287;201915265711825;07.05.2021;2;201915265711825;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115265712055
1336441;201813364410713;12.01.2018;;;;07.05.2021;2;201913364410744;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202113364410811
1641631;201716393611740;01.12.2017;1;278;18040;07.05.2021;2;18040;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116416311523
1538821;201715388210483;29.09.2017;2;283;18004;07.05.2021;2;18004;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115388210554
1519131;201815191310891;06.03.2018;1;282;18037;07.05.2021;2;18037;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202115191311013
1337371;201713373710825;09.11.2017;2;284;18045;07.05.2021;2;18045;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202113373710968
1525991;201815308110606;29.01.2018;1;283;18036;07.05.2021;2;18036;Naut;1. Auðveldur burður-bar sjálf;8, Drapst innan 20 daga;
1662031;201616620310717;25.02.2016;1;294;13051;07.05.2021;4;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116620310959
1464331;201714643310958;28.05.2017;2;286;18031;07.05.2021;2;18031;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202114643311254
1664651;201716646511245;14.06.2017;1;281;18402;07.05.2021;2;18402;Kvíga;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116646511491
1519691;201515196911111;06.11.2015;2;281;13011;07.05.2021;4;13011;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115196911447
1655481;201416554811676;10.05.2014;1;292;18035;07.05.2021;5;18035;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116554812260
1662351;201616623510798;23.02.2016;1;284;14008;07.05.2021;4;14008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116623510991
1528211;201615282110904;14.04.2016;1;285;18038;07.05.2021;4;18038;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202115282111096
1343661;201613436610241;28.05.2016;7;283;18045;07.05.2021;3;18045;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202113436610400
1662721;201716626811267;04.06.2017;2;285;9004;07.05.2021;2;9004;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116627210085
1521481;201715214810740;16.06.2017;1;285;12071;07.05.2021;2;12071;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202115214810881
1460381;201614603810894;17.11.2016;4;281;18037;07.05.2021;3;18037;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114603811291
1513581;201615135810682;23.10.2016;1;294;15018;07.05.2021;3;15018;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202115135810927
1637431;201616374310889;27.10.2016;4;280;18038;07.05.2021;3;18038;Naut;1. Auðveldur burður-bar sjálf;7,  Drapst innan sólarhrings;
1638491;201616384910679;04.04.2016;2;295;12090;07.05.2021;4;12090;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116384910884
1526091;201615260912120;22.12.2016;2;283;18036;07.05.2021;3;18036;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1640381;201616403810884;08.01.2016;3;284;14031;07.05.2021;3;14031;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116403811222
1665941;201516659411341;07.09.2015;1;292;14087;07.05.2021;4;14087;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116659411732
1464721;201614647210459;23.08.2016;2;74;15019;07.05.2021;3;14008;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202114647210609
1361391;201613613910504;06.09.2016;2;281;15014;07.05.2021;3;15014;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202113613910720
1661851;201616618511433;29.12.2016;1;285;18039;07.05.2021;3;18039;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202116618511699
1665691;201616656910683;25.05.2016;2;288;13011;07.05.2021;4;13011;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1464241;201715257711028;24.01.2017;1;1129;11002;07.05.2021;3;201814653711016;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114642410948
1662031;201616620310745;30.09.2016;2;288;13011;07.05.2021;3;13011;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116620310960
1535391;201615353910323;27.12.2016;1;284;15014;07.05.2021;3;15014;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115353910411
1536011;201515360110282;09.05.2015;2;281;18025;07.05.2021;4;18025;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115360110388
1462031;201614620310212;02.08.2016;2;279;18036;07.05.2021;3;18036;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202114620310265
1519131;201615191310839;24.09.2016;2;296;18026;07.05.2021;3;18026;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202115191311014
1667341;201516673410651;23.02.2015;1;284;18027;07.05.2021;4;18027;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202116673410980
1526461;201515264612330;19.02.2015;4;385;201815264612843;06.05.2021;4;201815264612843;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202115264613178
1527151;201115271510406;10.05.2011;1;287;15018;06.05.2021;8;15018;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115271510831
1464111;201214641110436;11.04.2012;1;278;14029;06.05.2021;7;14029;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1538451;201315384510733;27.01.2013;2;281;13022;06.05.2021;7;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115384511082
1527281;201215272810598;14.12.2012;1;287;13051;06.05.2021;6;999999999919999;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115272810799
1459791;201315687510576;10.01.2013;1;290;15018;06.05.2021;7;15018;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114597910730
1527661;201315276610423;12.02.2013;1;298;12007;06.05.2021;6;12007;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202115276610647
1645281;201816387810469;06.03.2018;1;289;18035;06.05.2021;2;18035;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116452812958
1461571;201914615710501;09.02.2019;1;301;201814615710470;06.05.2021;1;201814615710470;Óþekkt;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1641861;201916418612167;01.03.2019;;;;06.05.2021;1;201916418612169;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116418612419
1462881;201914628810425;28.04.2019;2;285;18028;06.05.2021;1;18028;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202114628810533
1534351;201715347610231;09.05.2017;2;279;14050;06.05.2021;3;14050;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115343511513
1460341;201914603410836;08.04.2019;1;300;201914648610811;06.05.2021;1;201914648610811;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202114603410972
1529411;201915294112252;31.05.2019;;;;06.05.2021;1;201915294112211;Naut;2. Léttur burður-lítil burðarhjálp;6, Seldur;202115294112468
1600751;201916007510928;11.03.2019;1;299;18025;06.05.2021;1;18025;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116007511018
1447252;201914472520650;04.03.2019;;;;06.05.2021;1;999999999919999;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202114472520751
1459301;201914593011878;27.02.2019;2;302;201914593011951;06.05.2021;1;201914593011951;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1454751;201514547510536;20.09.2015;2;279;13022;06.05.2021;4;13022;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202114547510845
1331821;201713318210721;13.01.2017;6;272;18024;06.05.2021;2;18024;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1527781;201915277810586;16.06.2019;1;267;201915259311006;06.05.2021;1;201915259311006;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202115277810628
1344111;201713441110200;12.04.2017;1;293;18402;06.05.2021;3;18402;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202113441110233
1580951;201515809510861;10.11.2015;1;289;18008;06.05.2021;4;18008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115809511241
1580911;201715718110422;03.01.2017;4;279;14087;06.05.2021;3;14087;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115809110646
1654831;201816548311055;30.08.2018;1;280;18402;06.05.2021;1;18402;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1641631;201816416311225;11.09.2018;;;;06.05.2021;1;999999999919999;Naut;1. Auðveldur burður-bar sjálf;9, Drapst í fæðingu;
1591201;201915912010988;02.01.2019;;;;06.05.2021;1;201915912011035;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115912011220
1339081;201813390810643;08.09.2018;;;;06.05.2021;1;201813390810621;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1520011;201815200110456;18.11.2018;1;284;201815200110455;06.05.2021;1;201815200110455;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115200110503
1600841;201816008412956;13.12.2018;;;;06.05.2021;1;201816008412934;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116008413504
1521481;201815214810784;06.06.2018;;;;06.05.2021;1;201715214810765;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202115214810880
1671511;201816715111667;18.05.2018;1;286;18402;06.05.2021;2;18402;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116715112085
1633661;201716336610634;24.11.2017;1;287;14031;06.05.2021;2;14031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116336610766
1676431;201816764310662;12.02.2018;;;;06.05.2021;2;201816764310687;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116764310801
1537151;201815371510441;04.05.2018;1;282;14008;06.05.2021;2;14008;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115371510529
1359531;201713595312799;15.07.2017;1;284;15014;06.05.2021;2;15014;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202113595313623
1666181;201716661811373;20.12.2017;3;288;18039;06.05.2021;2;18039;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202116661811672
1337341;201713373410792;17.08.2017;1;286;18038;06.05.2021;2;18038;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202113373410963
1524151;201715241510685;28.09.2017;3;290;18025;06.05.2021;2;18025;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115241510826
1526561;201715282910594;29.11.2017;1;287;10089;06.05.2021;2;10089;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115265611354
