Búsnúmer.;Einstaklingsnr. móður;Fæð.dagur móður;Nr. síð. sæð.;Dagar - sæð. til burðar;Naut;Burðardags.;Burður nr.;Faðir;Kyn;Gangur;Afdrif;Númer kálfs
1655161;201516551610431;17.04.2015;1;287;13057;15.09.2019;2;13057;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916551610584
1379521;201413795210647;30.01.2014;2;289;17019;15.09.2019;4;17019;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913795210860
1534341;201415343410181;24.03.2014;2;284;12071;15.09.2019;4;12071;Kvíga;1. Auðveldur burður-bar sjálf;6, Seldur;201915343410247
1525871;201415258710941;02.09.2014;1;285;17026;15.09.2019;4;17026;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915258711221
1447162;201314471620391;24.11.2013;4;275;13022;15.09.2019;4;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914471620654
1366521;201313665210313;22.05.2013;1;285;12090;15.09.2019;4;12090;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201913665210381
1363041;201313630410581;10.01.2013;1;282;13027;15.09.2019;5;13027;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201913630410872
1580531;201515805310739;28.02.2015;4;289;17011;15.09.2019;3;17011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915805310985
1534351;201315343511018;11.07.2013;1;279;17031;15.09.2019;5;17031;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201915343511405
1375751;201313757510756;13.09.2013;1;288;17022;15.09.2019;5;17022;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201913757511063
1662751;201416627510618;04.12.2014;1;278;12090;15.09.2019;4;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916627510832
1664901;201216649010560;20.11.2012;1;298;13084;15.09.2019;5;13084;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201916649010735
1632981;201816329810507;26.01.2018;;;;15.09.2019;1;201716329810499;Kvíga;3. Erfiður burður-mikil burðarhjálp;1, Settur á;201916329810539
1360111;201513601110710;26.02.2015;1;296;12001;14.09.2019;3;12001;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913601110988
1539231;201315392310420;01.04.2013;1;285;13051;14.09.2019;5;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915392310684
1525991;201515259911453;11.05.2015;1;291;13017;14.09.2019;3;13017;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915259912091
1336952;201313369510713;01.05.2013;1;280;13027;14.09.2019;4;13027;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913369521033
1654831;201516548310796;23.04.2015;1;284;13057;14.09.2019;3;13057;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916548311134
1639451;201316394510497;06.10.2013;2;287;13022;14.09.2019;5;13022;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916394510800
2004451;201520044510057;28.03.2015;1;294;17018;14.09.2019;3;17018;Naut;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1668251;201416682510285;22.08.2014;1;277;13022;14.09.2019;4;13022;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1527741;201215267610545;09.08.2012;3;653;16017;14.09.2019;5;201715267610712;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915277410829
1460381;201314603810680;08.01.2013;2;332;12090;14.09.2019;5;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914603811124
1459921;201014601010570;26.01.2010;1;291;12007;14.09.2019;8;12007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914599211001
1459301;201014593011054;28.05.2010;2;283;13057;14.09.2019;7;13057;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201914593011951
1523141;201215231410856;03.01.2012;1;279;13022;14.09.2019;4;13022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915231411176
1534351;201715343511275;17.08.2017;;;;14.09.2019;1;201715343511284;Kvíga;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1667341;201516673410665;03.06.2015;1;283;13017;14.09.2019;3;13017;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201916673410888
1519121;201515195710328;30.12.2015;1;285;13051;14.09.2019;2;13051;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915191210668
1662031;201716620310787;10.09.2017;1;276;17022;14.09.2019;1;17022;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;201916620310884
1645281;201716452812405;27.07.2017;;;;14.09.2019;1;201716452812361;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916452812695
1530741;201715307410865;26.02.2017;;;;14.09.2019;1;201715307410851;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1528841;201615288411118;18.03.2016;1;283;95400;14.09.2019;2;95400;Kvíga;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915288411306
1644731;201616447310767;02.08.2016;2;292;10040;14.09.2019;2;10040;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916447310849
1464041;201414640410617;11.12.2014;3;288;201714640410690;14.09.2019;3;201714640410690;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201914640410767
1460101;201714593011674;06.09.2017;;;;14.09.2019;1;999999999919999;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914601011032
1261381;201712613810866;14.11.2017;1;282;17026;14.09.2019;1;17026;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201912613811006
1463271;201714632710554;21.09.2017;2;278;201714632810748;14.09.2019;1;201714632810748;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914632710619
1662371;201716623710538;02.08.2017;1;278;17022;14.09.2019;1;17022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916623710585
1639041;201716390410667;31.10.2017;1;264;201716390410674;14.09.2019;1;201716390410674;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916390410753
1638101;201716381011360;20.09.2017;1;285;17010;14.09.2019;1;17010;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916381011545
1644731;201716447310795;21.09.2017;;;;14.09.2019;1;201716447211164;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916447310850
1528851;201715288511287;01.08.2017;1;278;201615288511234;14.09.2019;1;201615288511234;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915288511478
1336981;201613369810546;30.08.2016;1;277;17022;14.09.2019;2;17022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913369810649
1362451;201613624511002;23.08.2016;1;277;17002;14.09.2019;2;17002;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201913624511233
1638921;201716389210672;29.04.2017;;;;14.09.2019;1;201616389210695;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916389210837
1525991;201715259911750;26.05.2017;2;289;201715259911755;14.09.2019;1;201715259911755;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915259912092
1525931;201715259310882;06.08.2017;1;285;17002;14.09.2019;1;17002;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915259311036
1638601;201716386010995;14.06.2017;1;298;201716385011022;14.09.2019;1;201716385011022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916386011313
1526091;201615260912071;17.05.2016;1;282;17028;14.09.2019;2;17028;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915260912344
1645281;201516452812104;10.06.2015;;;;14.09.2019;3;201716452812399;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916452812720
1533991;201615339910650;04.10.2016;1;286;13084;14.09.2019;2;13084;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915339910787
1530501;201615305010829;22.05.2016;3;282;17002;14.09.2019;2;17002;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915305011084
1524261;201615242610435;21.02.2016;1;282;17010;14.09.2019;2;17010;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915242610567
1671511;201616715111413;10.01.2016;1;296;12090;14.09.2019;2;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916715111840
1261381;201512613810646;20.07.2015;6;150;201712613810871;14.09.2019;3;201712613810871;Óþekkt;1. Auðveldur burður-bar sjálf;5, Fósturlát;
1525871;201715258711068;28.07.2017;2;284;17016;14.09.2019;1;17016;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201915258711220
1336952;201513369520798;25.06.2015;1;289;17018;14.09.2019;3;17018;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201913369521032
1454611;201714546110978;28.03.2017;1;250;12007;14.09.2019;1;12007;Kvíga;1. Auðveldur burður-bar sjálf;5, Fósturlát;
1638921;201716389210669;01.03.2017;;;;14.09.2019;1;201616389210695;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916389210836
2004451;201620044510106;07.06.2016;2;238;17028;14.09.2019;2;17019;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201920044510241
1640601;201716406010892;28.04.2017;1;278;17023;14.09.2019;1;17023;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201916406011053
1663921;201716656910752;05.06.2017;1;242;201716639210767;14.09.2019;1;201716639210767;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916639210918
1523281;201715232810667;27.04.2017;;;;14.09.2019;1;201715232810672;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915232810805
1527741;201615267610686;21.09.2016;2;272;201715267610712;14.09.2019;2;201715267610712;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915277410830
1662811;201516628110815;22.08.2015;1;289;17023;14.09.2019;3;17023;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201916628110994
1350171;201613501710633;05.12.2016;;;;14.09.2019;1;999999999919999;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913501710728
1639041;201616385110601;29.05.2016;1;283;17023;14.09.2019;2;17023;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916390410754
1540071;201615400710023;27.06.2016;1;286;13009;14.09.2019;2;13009;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915400710261
1528211;201715282110940;20.04.2017;1;326;17008;14.09.2019;1;201715282110960;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201915282111029
1662811;201616628110860;11.10.2016;1;280;12001;14.09.2019;2;201816628110931;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201916628110993
1528281;201715282811430;08.01.2017;1;288;17019;14.09.2019;1;17019;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915282811607
1637591;201616375910652;28.11.2016;;;;14.09.2019;1;201616375910642;Naut;2. Léttur burður-lítil burðarhjálp;9, Drapst í fæðingu;
1441061;201514410610514;20.07.2015;1;399;17010;14.09.2019;1;17010;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1526561;201615282910547;18.08.2016;1;278;17029;14.09.2019;2;17029;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915265611233
1665631;201616656310795;01.08.2016;2;278;13027;14.09.2019;2;13027;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201916656310921
1580531;201715805310845;23.02.2017;;;;14.09.2019;1;201715805310850;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1459921;201614599210797;20.02.2016;1;262;201814598911005;14.09.2019;2;201814598911005;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201914599211002
1536011;201715360110314;31.03.2017;;;;14.09.2019;1;201415360110265;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1379471;201313794710229;06.01.2013;1;281;12001;14.09.2019;4;12001;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913794710331
1600841;201516008412153;26.03.2015;1;109;17030;14.09.2019;2;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916008413102
1461591;201714624210479;26.07.2017;;;;14.09.2019;1;201714615910584;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914615910646
1575801;201415758011244;21.07.2014;3;289;10040;14.09.2019;4;10040;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915758011620
1667281;201416672811250;18.06.2014;3;283;17022;14.09.2019;3;17022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916672811838
1453361;201514533610655;29.03.2015;1;280;17018;14.09.2019;3;17018;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914533610893
1528161;201415281610791;18.08.2014;2;285;95400;14.09.2019;4;95400;Kvíga;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915281611145
1521781;201315217811116;12.06.2013;1;296;17011;14.09.2019;5;17011;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915217811935
1534171;201515341710342;11.02.2015;1;293;12001;14.09.2019;2;12001;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915341710422
1638601;201516384910639;29.04.2015;1;283;17022;14.09.2019;3;17022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916386011312
1668351;201416683510651;09.12.2014;1;299;12090;14.09.2019;4;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916683510900
1464111;201314641110470;30.07.2013;1;292;12071;13.09.2019;4;12071;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201914641110625
1668311;201316683110435;24.09.2013;2;279;12090;13.09.2019;5;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916683110598
1447162;201514471620439;10.02.2015;1;286;17023;13.09.2019;3;17023;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201914471620653
1458721;201014587210372;14.03.2010;1;282;12090;13.09.2019;8;12090;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201914587210740
1523071;201115230710721;26.06.2011;1;286;13057;13.09.2019;7;13057;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915230711118
1654691;201116556710711;15.01.2011;1;285;13011;13.09.2019;7;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916546910850
1671511;201616715111458;12.07.2016;1;289;11054;13.09.2019;2;11054;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916715111839
1525991;201715259911719;06.03.2017;3;288;201715259911755;13.09.2019;1;201715259911755;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915259912090
1369411;201713694110477;09.09.2017;1;287;12007;13.09.2019;1;12007;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201913694110512
1519671;201715196710832;14.05.2017;;;;13.09.2019;1;201715196710822;Kvíga;2. Léttur burður-lítil burðarhjálp;7,  Drapst innan sólarhrings;
1410061;201614100611052;07.07.2016;1;308;13057;13.09.2019;2;13057;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1459791;201714597910460;22.09.2017;;;;13.09.2019;1;201714597910439;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1445991;201714459910488;28.09.2017;1;309;201714459910491;13.09.2019;1;201714459910491;Naut;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1670941;201716709410905;15.10.2017;1;253;17027;13.09.2019;1;17027;Naut;1. Auðveldur burður-bar sjálf;7,  Drapst innan sólarhrings;
1662811;201716628110889;31.08.2017;;;;13.09.2019;1;201816628110931;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201916628110992
1667671;201716676711015;01.10.2017;3;278;12090;13.09.2019;1;12090;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916676711138
1526781;201715267811120;02.09.2017;1;285;17026;13.09.2019;1;17026;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201915267811243
1524461;201715244610623;24.08.2017;1;282;201715244610622;13.09.2019;1;201715244610622;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915244610719
1525001;201715250010848;05.04.2017;2;281;17010;13.09.2019;1;17010;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1676291;201716762910829;09.03.2017;1;289;201616762910823;13.09.2019;1;201616762910823;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;201916762910948
1665981;201616659810780;09.05.2016;2;282;17022;13.09.2019;2;17022;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201916659810949
1459921;201614599210800;20.03.2016;;;;13.09.2019;2;201814598911005;Naut;1. Auðveldur burður-bar sjálf;8, Drapst innan 20 daga;
1459791;201514597910341;17.11.2015;2;239;17034;13.09.2019;3;13027;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1362051;201613620510667;18.04.2016;1;284;13027;13.09.2019;2;13027;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201913620510794
1641861;201716418611955;27.07.2017;;;;13.09.2019;1;201716418611901;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1464281;201514642810959;09.10.2015;1;272;12090;13.09.2019;3;12090;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201914642811191
1366031;201713660310469;15.07.2017;;;;13.09.2019;1;201713660310468;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913660310511
1662281;201716622811121;08.07.2017;2;279;17018;13.09.2019;1;17018;Kvíga;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1633661;201716336610611;01.04.2017;;;;13.09.2019;1;201716336610601;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1337281;201713372811189;01.04.2017;;;;13.09.2019;1;201713372811204;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913372811232
1525991;201715259911773;20.07.2017;2;289;201715259911755;13.09.2019;1;201715259911755;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201915259912089
1665491;201616654912200;17.08.2016;1;285;17023;13.09.2019;2;17023;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916654912551
1377802;201613778020075;24.04.2016;3;290;10040;13.09.2019;2;10040;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913778020261
1360171;201513601710865;19.06.2015;1;285;12099;13.09.2019;3;12099;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913601711175
1530741;201715307410862;23.02.2017;;;;13.09.2019;1;201715307410851;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1463141;201714631411045;15.05.2017;;;;13.09.2019;1;201714631411074;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914631411237
1528211;201715282110938;06.04.2017;;;;13.09.2019;1;201715282110960;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1524461;201515250910014;19.06.2015;3;288;17010;13.09.2019;3;17010;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915244610720
1526151;201615261510691;11.05.2016;1;292;17027;13.09.2019;2;17027;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915261510924
1360111;201713791110917;02.04.2017;;;;13.09.2019;1;201613601710942;Naut;2. Léttur burður-lítil burðarhjálp;9, Drapst í fæðingu;
1638491;201616384910684;21.04.2016;1;285;17019;13.09.2019;2;17019;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916384910843
1533991;201615339910648;26.09.2016;1;291;13051;13.09.2019;2;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915339910786
1366031;201613660310445;11.10.2016;1;275;12007;13.09.2019;2;12007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913660310512
1540061;201715400610610;17.03.2017;3;293;17002;13.09.2019;1;17002;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1527451;201715274510945;01.06.2017;;;;13.09.2019;1;201715274510919;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1528281;201715282811434;01.02.2017;1;287;17002;13.09.2019;1;17002;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201915282811605
1347391;201613473910504;17.11.2016;1;281;10089;13.09.2019;1;10089;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201913473910595
1421941;201614219410846;21.10.2016;2;287;17016;13.09.2019;1;17016;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201914219411076
1664941;201616649411156;31.08.2016;3;285;13051;13.09.2019;2;13051;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201916649411349
1360621;201613606210643;16.07.2016;2;280;17022;13.09.2019;2;17022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913606210807
1519131;201615191310840;10.10.2016;;;;13.09.2019;1;201615191310854;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;201915191310943
1529411;201615289411244;08.10.2016;1;281;13022;13.09.2019;2;13022;Naut;2. Léttur burður-lítil burðarhjálp;6, Seldur;201915294112278
1637911;201516379110749;17.04.2015;2;280;17022;13.09.2019;3;17022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916379110996
1346631;201413466310528;08.03.2014;1;276;17014;13.09.2019;4;17014;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913466310706
1453711;201414537110349;10.11.2014;1;247;17018;13.09.2019;3;12001;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914537110445
1638981;201516389810844;04.01.2015;1;290;13017;13.09.2019;3;13017;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916389811133
1528211;201315272410843;14.09.2013;3;635;16023;13.09.2019;5;201715282110960;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915282111028
1360621;201413606210576;17.08.2014;1;287;13022;13.09.2019;4;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913606210808
1668091;201516680910492;22.02.2015;4;281;13051;13.09.2019;3;13051;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916680910635
1633981;201516339810963;26.04.2015;;;;13.09.2019;3;201516339810908;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916339811093
1454751;201514547510506;26.02.2015;1;288;17023;13.09.2019;3;17023;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201914547510731
1359531;201413485610565;27.02.2014;1;280;17022;13.09.2019;4;17022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913595313313
1637621;201516376210765;23.03.2015;1;285;17022;13.09.2019;3;17022;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201916376210994
1664871;201416648710752;12.02.2014;1;286;13057;13.09.2019;4;13057;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916648710949
1666181;201416661811099;17.05.2014;2;286;17014;13.09.2019;4;17014;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916661811534
1630761;201416307610462;30.12.2014;1;287;17008;13.09.2019;3;17008;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201916307610633
1565281;201415652810609;23.04.2014;1;286;16054;13.09.2019;3;16054;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201915652810813
1462881;201414628810221;24.04.2014;4;274;17022;13.09.2019;4;17022;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201914628810443
1462881;201414628810221;24.04.2014;4;274;17022;13.09.2019;4;17022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914628810444
1348671;201313486710229;15.12.2013;1;280;10077;13.09.2019;4;10077;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913486710420
1362451;201313624510774;20.02.2013;1;289;12090;12.09.2019;5;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913624511237
1360971;201413609710330;10.02.2014;5;282;17019;12.09.2019;4;17019;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201913609710571
1377361;201413956710404;23.02.2014;1;290;12007;12.09.2019;4;12007;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201913773610375
1454391;201314543910135;28.10.2013;1;286;13011;12.09.2019;4;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914543910304
1638501;201316385010764;25.12.2013;4;668;16010;12.09.2019;3;201616451310867;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916385011158
1653611;201216536111343;30.08.2012;1;281;13057;12.09.2019;5;13057;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;201916536111966
1236771;201212367710475;09.11.2012;3;287;10077;12.09.2019;5;10077;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201912367710634
1397811;201213978110336;25.11.2012;1;279;17022;12.09.2019;6;17022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913978110520
1360661;201313606610357;09.01.2013;2;233;13027;12.09.2019;5;13027;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913606610524
1463781;201714637810689;19.06.2017;;;;12.09.2019;1;201714637810698;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1641861;201416418611657;23.11.2014;5;262;17023;12.09.2019;3;17011;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916418612239
1464331;201714643310979;31.07.2017;1;282;17014;12.09.2019;1;17014;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201914643311133
1537221;201715372210736;10.09.2017;1;281;17026;12.09.2019;1;17026;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1641631;201516415610806;01.09.2015;2;277;17010;12.09.2019;3;17010;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916416311341
1645281;201716452812401;24.07.2017;;;;12.09.2019;1;201716452812361;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916452812694
1525931;201515259310710;24.04.2015;1;299;17019;12.09.2019;3;17019;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915259311034
1528871;201615288711380;20.06.2016;1;284;12090;12.09.2019;2;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915288711688
1667671;201416676710859;23.12.2014;1;278;13057;12.09.2019;4;13057;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916676711137
1359531;201313595311855;26.01.2013;1;288;13057;12.09.2019;5;13057;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913595313312
1645471;201716454711227;10.12.2017;;;;12.09.2019;1;201716454711199;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916454711311
1662031;201716620310796;17.10.2017;4;291;17010;12.09.2019;1;17010;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201916620310883
1653621;201716536210379;01.10.2017;;;;12.09.2019;1;201716536210381;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916536210419
1663501;201716635010968;24.08.2017;1;280;13027;12.09.2019;1;13027;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201916635011093
1638981;201716389811017;01.11.2017;;;;12.09.2019;1;17026;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916389811132
