Búsnúmer.;Einstaklingsnr. móður;Fæð.dagur móður;Nr. síð. sæð.;Dagar - sæð. til burðar;Naut;Burðardags.;Burður nr.;Faðir;Kyn;Gangur;Afdrif;Númer kálfs
1540071;201515400910454;19.06.2015;2;287;14008;10.10.2020;4;14008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015400710334
1345101;201313492710309;20.04.2013;2;331;18003;10.10.2020;5;201813385311977;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202013451011632
1676361;201416763610592;08.02.2014;2;281;18016;10.10.2020;4;17058;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016763610760
1343941;201313439410458;03.02.2013;2;292;13051;10.10.2020;6;13051;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202013439410728
1337241;201313372410402;18.08.2013;1;279;18004;10.10.2020;6;18004;Naut;2. Léttur burður-lítil burðarhjálp;6, Seldur;202013372410644
1664921;201316649210947;23.12.2013;3;290;201916649211362;10.10.2020;5;201916649211362;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202016649211487
1667161;201416671611230;15.08.2014;4;281;18011;10.10.2020;4;18011;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202016671611683
1447162;201414096110275;11.06.2014;4;289;13011;10.10.2020;4;13011;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1526341;201215263411309;14.08.2012;1;287;14031;10.10.2020;6;14031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015263411722
1664941;201816649411257;07.03.2018;2;293;18402;10.10.2020;1;18402;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1645281;201616452812227;01.05.2016;2;297;18006;10.10.2020;3;18006;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202016452812897
1336952;201713369520887;18.01.2017;2;287;13051;10.10.2020;2;13051;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202013369521096
1336952;201713369520887;18.01.2017;2;287;13051;10.10.2020;2;13051;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202013369521097
1528851;201715288511312;31.10.2017;;;;10.10.2020;2;999999999919999;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015288511567
1668271;201716682710909;16.08.2017;2;287;18009;10.10.2020;2;18009;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016682710067
1454611;201714546111037;05.12.2017;1;288;18006;10.10.2020;1;18006;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014546111255
1453211;201814474410227;04.05.2018;;;;10.10.2020;1;999999999919999;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014532110579
1539261;201615392610498;10.06.2016;1;277;17054;10.10.2020;2;17054;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202015392610724
1519141;201715191410672;29.05.2017;1;272;13011;10.10.2020;2;13011;Naut;2. Léttur burður-lítil burðarhjálp;5, Fósturlát;
1519921;201815199210902;13.09.2018;;;;10.10.2020;1;201815199210917;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1638721;201616387210623;30.07.2016;1;288;18011;10.10.2020;3;18011;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016387210916
1638511;201816392311269;31.07.2018;;;;10.10.2020;1;201816385110710;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1445991;201814459910524;20.08.2018;;;;10.10.2020;1;201814459910527;Naut;2. Léttur burður-lítil burðarhjálp;7,  Drapst innan sólarhrings;
1662661;201616626610764;24.11.2016;1;279;13027;10.10.2020;3;13027;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202016626610937
1664841;201616633010861;11.11.2016;1;280;18011;10.10.2020;3;18011;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202016648411423
1410061;201814100611241;01.09.2018;;;;10.10.2020;1;999999999919999;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014100611378
1668251;201816682510421;11.10.2018;;;;10.10.2020;1;201716682510400;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016682510491
1654961;201416346210591;20.10.2014;2;286;13051;10.10.2020;5;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016549610830
1664911;201816649110944;13.09.2018;1;262;201816649110956;10.10.2020;1;201816649110956;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016649110053
1441441;201814414410773;21.10.2018;1;294;17061;10.10.2020;1;17061;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202014414410844
1261381;201812613810942;28.10.2018;2;282;13022;10.10.2020;1;13022;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202012613811076
1533991;201815339910740;30.09.2018;1;286;13051;10.10.2020;1;13051;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202015339910835
1668311;201816683110566;01.10.2018;3;289;18014;10.10.2020;1;18014;Naut;1. Auðveldur burður-bar sjálf;7,  Drapst innan sólarhrings;
1645131;201816451310961;10.11.2018;;;;10.10.2020;1;201816451310950;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016451311028
1668251;201816682510426;20.10.2018;;;;10.10.2020;1;201716682510400;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016682510492
1667471;201816531710721;15.08.2018;;;;10.10.2020;1;201816674710511;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016674710602
1459791;201814597910539;05.11.2018;;;;10.10.2020;1;201814597910492;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014597910672
1337241;201813372410565;13.10.2018;1;287;12071;10.10.2020;1;12071;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202013372410643
1454751;201314547510463;29.11.2013;1;275;17054;10.10.2020;5;17054;Kvíga;1. Auðveldur burður-bar sjálf;6, Seldur;202014547510802
1454751;201314547510463;29.11.2013;1;275;17054;10.10.2020;5;17054;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202014547510791
1519141;201815191410718;13.05.2018;;;;10.10.2020;1;201815191410717;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015191410821
1463751;201814637510808;26.03.2018;;;;10.10.2020;1;201814637510833;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014637510895
1676361;201716763610689;22.11.2017;;;;10.10.2020;1;999999999919999;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202016763610759
1638511;201816392311257;10.06.2018;;;;10.10.2020;1;201816385110710;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202016385110818
1667471;201816531710719;27.07.2018;;;;10.10.2020;1;201816674710511;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016674710604
1360851;201713608510642;06.10.2017;2;274;12071;10.10.2020;2;12071;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202013608510733
1360851;201713608510642;06.10.2017;2;274;12071;10.10.2020;2;12071;Kvíga;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202013608510734
1348671;201813486710359;12.06.2018;;;;10.10.2020;1;201813486710363;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202013486710488
1347241;201713472411149;22.10.2017;2;281;18016;10.10.2020;2;18016;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1638511;201816392311266;25.07.2018;1;196;201816385110710;10.10.2020;1;201816385110710;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202016385110820
1460581;201814605810764;27.07.2018;;;;10.10.2020;1;201814605810786;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202014605810848
1529411;201715294112077;01.12.2017;2;286;13051;10.10.2020;2;13051;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202015294112393
1530501;201815305010973;19.02.2018;;;;10.10.2020;1;201715289411302;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015305011171
1667311;201816673110761;11.04.2018;;;;10.10.2020;1;201716673110739;Naut;2. Léttur burður-lítil burðarhjálp;9, Drapst í fæðingu;
1638511;201816392311260;12.06.2018;1;335;201816392311249;10.10.2020;1;201816385110710;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202016385110819
1667281;201716672811594;15.09.2017;2;285;18014;10.10.2020;2;18014;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016672811951
1366501;201813665010436;03.02.2018;1;288;14031;10.10.2020;1;14031;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202013665010489
1638981;201716389811015;24.10.2017;1;287;18011;10.10.2020;2;18011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016389811204
1637171;201716371711095;10.09.2017;2;299;18009;10.10.2020;2;18009;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016371711236
1538821;201815388210492;14.02.2018;;;;10.10.2020;1;201815388210502;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015388210544
1580531;200915805310504;26.08.2009;5;287;18017;10.10.2020;9;18017;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015805311049
1463751;201814637510793;03.02.2018;;;;10.10.2020;1;201814637510833;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014637510894
1565281;201715652810744;22.11.2017;;;;10.10.2020;1;13022;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202015652810848
1663331;201716546810873;13.11.2017;1;291;18008;10.10.2020;2;18008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016633310736
1575801;201715758011485;07.09.2017;1;293;17049;10.10.2020;2;17049;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015758011687
1534231;201815342310755;13.05.2018;;;;10.10.2020;1;201815342310762;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1638711;201516387111136;14.10.2015;2;281;18009;10.10.2020;3;18009;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016387111486
1530811;201615308110544;18.08.2016;5;276;18023;10.10.2020;3;18023;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202015308110711
1459681;201614596811723;26.09.2016;1;278;18017;10.10.2020;2;18017;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014596812029
1640531;201516405310842;30.11.2015;1;278;14008;10.10.2020;3;14008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016405311242
1526461;201715264612614;06.05.2017;1;286;13022;10.10.2020;2;13022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015264613110
1534171;201515341710354;27.08.2015;1;285;17046;10.10.2020;2;17046;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202015341710441
1459681;201514596811646;21.07.2015;1;282;14031;10.10.2020;4;14031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014596812028
1645131;201416451310803;09.12.2014;1;284;13011;09.10.2020;5;13011;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202016451311027
1639761;201416397610703;28.12.2014;3;287;14031;09.10.2020;4;14031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016397610985
1637621;201316376210662;01.02.2013;1;280;14029;09.10.2020;5;14029;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202016376211068
1637621;201316376210662;01.02.2013;1;280;14029;09.10.2020;5;14029;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202016376211069
1336952;201313369510744;01.11.2013;3;291;13051;09.10.2020;5;13051;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202013369521098
1639691;201316392310949;27.11.2013;1;284;13051;09.10.2020;5;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016396910367
1649661;201116496610532;11.10.2011;2;277;14029;09.10.2020;7;14029;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016496610787
1572011;201215720111757;01.01.2012;4;285;17038;09.10.2020;7;17038;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015720112751
1668351;201916683510883;28.01.2019;;;;09.10.2020;1;201816683510833;Naut;1. Auðveldur burður-bar sjálf;5, Fósturlát;
2004451;201720044510140;14.06.2017;1;286;14068;09.10.2020;2;14068;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202020044510284
1523281;201815232810709;21.02.2018;;;;09.10.2020;1;201915232810771;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202015232810870
1464241;201714642410708;30.01.2017;;;;09.10.2020;2;201714642410738;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202014642410902
1638111;201616381110505;01.09.2016;1;288;18017;09.10.2020;3;18017;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016381110639
1445991;201814459910528;07.09.2018;1;305;201814459910527;09.10.2020;1;201814459910527;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014459910589
1410061;201814100611240;26.08.2018;;;;09.10.2020;1;999999999919999;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014100611377
1637531;201516375310521;04.06.2015;;;;09.10.2020;2;201716375310591;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016375310662
1453911;201814539110573;06.10.2018;;;;09.10.2020;1;201914539110593;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1463141;201814631411164;28.10.2018;;;;09.10.2020;1;201814631411129;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1528641;201815286411010;13.10.2018;2;287;18018;09.10.2020;1;18018;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1668351;201816683510858;10.11.2018;;;;09.10.2020;1;201816683510869;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016683510957
1464761;201614647610488;26.09.2016;1;287;13027;09.10.2020;3;13027;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202014647610670
1591091;201815910910487;29.08.2018;1;283;18011;09.10.2020;1;18011;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1591091;201815910910487;29.08.2018;1;283;18011;09.10.2020;1;18011;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1591091;201815910910487;29.08.2018;1;283;18011;09.10.2020;1;18011;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1591091;201815910910487;29.08.2018;1;283;18011;09.10.2020;1;18011;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1459791;201814597910538;03.11.2018;;;;09.10.2020;1;201814597910492;Naut;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1637591;201816375910712;08.09.2018;1;285;201916375910721;09.10.2020;1;201916375910721;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202016375910774
1664871;201816648710910;25.05.2018;2;280;18016;09.10.2020;1;18016;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016648711001
1591091;201815910910490;23.10.2018;1;288;18008;09.10.2020;1;18008;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202015910910565
1331821;201813318210756;02.03.2018;;;;09.10.2020;1;201813318210772;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1654961;201816549610708;16.05.2018;2;288;18014;09.10.2020;1;18014;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016549610829
1651671;201816516711348;15.06.2018;2;292;12007;09.10.2020;1;12007;Naut;2. Léttur burður-lítil burðarhjálp;9, Drapst í fæðingu;
1459981;201814599810592;13.07.2018;1;285;18008;09.10.2020;1;18008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014599810699
1668351;201716683510805;08.12.2017;1;279;14031;09.10.2020;2;14031;Naut;3. Erfiður burður-mikil burðarhjálp;1, Settur á;202016683510958
1667161;201816671611512;03.06.2018;1;293;12001;09.10.2020;1;12001;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202016671611689
1664921;201716635010979;15.10.2017;1;285;13011;09.10.2020;2;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016649211485
1236771;201712367710576;27.09.2017;2;272;18014;09.10.2020;2;18014;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202012367710665
1524461;201715244610625;27.08.2017;1;285;13051;09.10.2020;2;13051;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202015244610782
1664921;201716635010977;11.10.2017;1;283;18014;09.10.2020;2;18014;Naut;4. Mjög erfiður burður-aðstoð dýralæknis;2, Alinn til kjötframleiðslu;202016649211486
1453911;201714539110547;12.11.2017;1;291;18006;09.10.2020;1;18006;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014539110655
1379521;201813795210805;20.05.2018;1;292;201813795210799;09.10.2020;1;201813795210799;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202013795210925
1638601;201816386011165;24.05.2018;1;285;18009;09.10.2020;1;18009;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016386011437
1463591;201714635910534;25.09.2017;2;286;201814635910544;09.10.2020;2;201814635910544;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014635910645
1591091;201715910910465;12.12.2017;;;;09.10.2020;1;201815910910493;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202015910910564
1461591;201814615910594;17.07.2018;1;393;18001;09.10.2020;1;201814615910609;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202014615910703
1638111;201716381110540;17.12.2017;1;287;18011;09.10.2020;2;18011;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202016381110640
1535811;201715358110142;25.08.2017;2;286;12007;09.10.2020;2;12007;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015358110160
1671511;201716715111581;01.09.2017;1;293;12090;09.10.2020;2;12090;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1461571;201814615710474;30.05.2018;1;286;201814615710470;09.10.2020;1;201814615710470;Óþekkt;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1462881;201814628810392;31.05.2018;1;273;201714635910535;09.10.2020;1;201714635910535;Kvíga;4. Mjög erfiður burður-aðstoð dýralæknis;9, Drapst í fæðingu;
1653611;201616536111745;28.12.2016;2;285;12090;09.10.2020;2;12090;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202016536112073
1343741;201613437410690;06.07.2016;2;280;18402;09.10.2020;3;18402;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202013437410926
1640651;201616347010336;03.05.2016;3;287;12090;09.10.2020;3;12090;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016406510149
1464331;201614643310914;03.09.2016;2;287;12007;09.10.2020;3;12007;Naut;2. Léttur burður-lítil burðarhjálp;6, Seldur;202014643311210
1460051;201613978110436;28.03.2016;5;367;18001;09.10.2020;2;201814600510708;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1534461;201715340210226;11.07.2017;2;277;17051;09.10.2020;2;17051;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015344610684
1662631;201616763011012;14.04.2016;1;288;12001;09.10.2020;3;12001;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202016626311133
1589691;201715896911124;10.07.2017;2;279;18014;09.10.2020;2;18014;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015896911320
1527741;201615267610686;21.09.2016;1;288;201815277410761;09.10.2020;3;201815277410761;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015277410899
1663921;201516762910771;04.09.2015;2;286;18009;09.10.2020;4;18009;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016639210954
1640531;201716405310977;29.05.2017;1;288;12090;09.10.2020;1;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016405311241
1638981;201516389810873;27.07.2015;2;279;14031;09.10.2020;4;14031;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202016389811203
1662661;201616626610738;05.02.2016;4;288;201816626610814;09.10.2020;3;201816626610814;Kvíga;4. Mjög erfiður burður-aðstoð dýralæknis;4, Fæddist dauður;
1638701;201516387010700;04.08.2015;2;292;13084;09.10.2020;4;13084;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202016387010889
1520011;201615200110410;25.04.2016;1;279;13027;09.10.2020;3;13027;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202015200110492
1519141;201715191410673;30.05.2017;1;280;18023;09.10.2020;2;18023;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015191410820
1528941;201615289411255;12.11.2016;1;277;18400;09.10.2020;3;18400;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015289411485
1638601;201416306810610;26.12.2014;1;285;18016;09.10.2020;4;18016;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016386011436
1641861;201416336910417;17.04.2014;2;294;12090;09.10.2020;4;12090;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016418612359
1641861;201516418611679;31.01.2015;2;287;13051;09.10.2020;4;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016418612360
1459681;201314596811555;20.09.2013;1;272;17051;09.10.2020;6;17051;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1538551;201515385510829;09.01.2015;1;280;17051;09.10.2020;4;17051;Kvíga;1. Auðveldur burður-bar sjálf;8, Drapst innan 20 daga;
1399011;201313990110313;20.04.2013;1;294;18003;08.10.2020;3;18003;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202013990110462
1591201;201415743310503;25.07.2014;1;284;14031;08.10.2020;5;14031;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015912011166
1670731;201416707311102;10.05.2014;1;286;18014;08.10.2020;4;18014;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016707311480
1670731;201416707311102;10.05.2014;1;286;18014;08.10.2020;4;18014;Naut;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1331671;201413316710649;10.03.2014;1;208;260098;08.10.2020;4;201613316710764;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202013316710954
1600841;201416008412021;27.03.2014;1;394;17046;08.10.2020;4;201816008412934;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1662631;201416626310860;19.10.2014;1;287;12001;08.10.2020;5;12001;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016626311132
1665941;201416659411295;02.02.2014;3;287;13051;08.10.2020;5;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016659411650
1396481;201313964810607;24.03.2013;1;286;17061;08.10.2020;4;17061;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202013964810863
1717381;201417173810904;21.07.2014;2;273;18017;08.10.2020;5;18017;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202017173811318
1399011;201113990110273;14.04.2011;2;286;18001;08.10.2020;6;18001;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202013990110461
1667351;201716673510688;22.02.2017;1;287;18011;08.10.2020;2;18011;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016673510902
1638701;201716387010760;29.01.2017;1;287;13051;08.10.2020;2;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016387010888
1463281;201616367011008;09.12.2016;;;;08.10.2020;1;201814631411105;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1447841;201814478410752;11.04.2018;1;296;201814478410765;08.10.2020;1;201814478410765;Naut;2. Léttur burður-lítil burðarhjálp;6, Seldur;202014478410830
1337341;201813373410824;01.02.2018;;;;08.10.2020;1;201813373410831;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202013373410941
1453711;201814537110420;22.05.2018;;;;08.10.2020;1;201814537110416;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202014537110474
1263711;201712637110528;02.04.2017;2;286;13011;08.10.2020;2;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202012637110649
1662811;201816628110934;16.09.2018;;;;08.10.2020;1;201816628110931;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016628111043
1338531;201813385311992;11.10.2018;2;291;13051;08.10.2020;1;13051;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202013385312150
1671041;201516710410743;12.12.2015;1;285;14050;08.10.2020;3;14050;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202016710410885
1530741;201715307410865;26.02.2017;2;279;14008;08.10.2020;2;14008;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1664911;201816649110953;12.11.2018;1;304;201816649110956;08.10.2020;1;201816649110956;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016649110052
1366031;201813660310495;17.11.2018;;;;08.10.2020;1;201813660310492;Naut;1. Auðveldur burður-bar sjálf;8, Drapst innan 20 daga;
1539581;201815395810406;20.09.2018;;;;08.10.2020;1;201815395810396;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202015395810431
1645281;201816452812535;26.08.2018;;;;08.10.2020;1;201816452812527;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1525871;201815258711148;25.08.2018;1;318;18016;08.10.2020;1;201815258711174;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1464331;201814643311028;21.05.2018;;;;08.10.2020;1;201814643311011;Kvíga;3. Erfiður burður-mikil burðarhjálp;1, Settur á;202014643311209
1519381;201815193810360;29.05.2018;;;;08.10.2020;1;201915193810382;Naut;3. Erfiður burður-mikil burðarhjálp;1, Settur á;202015193810419
1530501;201815305010993;27.06.2018;;;;08.10.2020;1;201715289411302;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1668281;201816682810658;12.02.2018;1;287;13022;08.10.2020;1;13022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016682810749
1524461;201715244610624;26.08.2017;2;280;13011;08.10.2020;2;13011;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202015244610781
1360111;201713601110876;04.12.2017;1;325;18003;08.10.2020;2;18003;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1664901;201716649010664;14.10.2017;3;287;14031;08.10.2020;2;14031;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202016649010765
1667281;201716672811597;22.09.2017;2;283;18016;08.10.2020;2;18016;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016672811950
1519331;201715193311165;29.10.2017;1;282;18006;08.10.2020;2;18006;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202015193311325
1360201;201813602010910;12.07.2018;;;;08.10.2020;1;201813602010925;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202013602011013
1524531;201715245310506;22.10.2017;1;289;201815245310535;08.10.2020;1;201815245310535;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
