Búsnúmer.;Einstaklingsnr. móður;Fæð.dagur móður;Nr. síð. sæð.;Dagar - sæð. til burðar;Naut;Burðardags.;Burður nr.;Faðir;Kyn;Gangur;Afdrif;Númer kálfs
1667341;201516673410686;21.11.2015;4;279;16038;12.12.2018;2;16038;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816673410853
1528851;201615288511239;02.11.2016;1;291;201515288511176;12.12.2018;1;201515288511176;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;201815288511394
1589691;201615896911079;04.10.2016;;;;12.12.2018;1;201615896911054;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201815896911214
1524031;201615240310596;15.06.2016;1;286;10067;12.12.2018;1;10067;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201815240310719
1638991;201716389911100;28.01.2017;1;280;16039;12.12.2018;1;201516389911014;Naut;2. Léttur burður-lítil burðarhjálp;6, Seldur;201816389911228
1539581;201515388210440;26.10.2015;;;;12.12.2018;1;201015388210336;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1360671;201513617310549;27.10.2015;1;288;11054;12.12.2018;2;11054;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201813606710496
1465531;201614655310367;29.11.2016;;;;12.12.2018;1;201614655310370;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814655310414
1463551;201614635510964;07.11.2016;1;284;16038;12.12.2018;1;16038;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201814635511108
1344021;201513440210585;03.07.2015;1;282;16038;12.12.2018;2;16038;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201813440210673
1447162;201514471620466;30.07.2015;1;295;11054;12.12.2018;2;11054;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201814471620612
1667251;201516672511976;31.07.2015;1;284;11007;12.12.2018;2;11007;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201816672512292
1454251;201414542510714;22.10.2014;1;294;16022;12.12.2018;2;16022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814542510860
1538771;201615387710525;10.01.2016;1;291;16010;12.12.2018;2;16010;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201815387710635
1662641;201616626410563;19.08.2016;2;272;16030;12.12.2018;1;16030;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816626410686
1639041;201616385110603;14.06.2016;2;274;201616390410633;12.12.2018;1;201616390410633;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201816390410724
1651671;201616516711224;12.09.2016;;;;12.12.2018;1;201616516711212;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;201816516711382
1519691;201615196911150;01.09.2016;1;280;16017;12.12.2018;1;16017;Kvíga;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1459891;201614598910936;12.12.2016;1;295;201614598910899;12.12.2018;1;201614598910899;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;201814598911070
1662741;201516627411361;10.09.2015;2;287;11002;12.12.2018;2;11002;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816627411511
1676431;201616764310585;09.08.2016;;;;12.12.2018;1;201616764310587;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201816764310702
1525991;201615259911682;27.10.2016;;;;12.12.2018;1;201615259911623;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201815259912001
1463551;201614635510952;08.10.2016;1;279;11011;12.12.2018;1;11011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814635511107
1639061;201616390610853;02.12.2016;1;285;16031;12.12.2018;1;16031;Naut;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1665231;201616652310768;24.10.2016;1;292;11054;12.12.2018;1;11054;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1665631;201616656310807;30.09.2016;1;286;201716656310819;12.12.2018;1;201716656310819;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816656310894
1671681;201516716811424;18.09.2015;1;284;11002;12.12.2018;2;11002;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816716811647
1527661;201615276610512;15.08.2016;1;247;16037;12.12.2018;1;16037;Naut;3. Erfiður burður-mikil burðarhjálp;5, Fósturlát;
1668271;201516682710802;03.04.2015;1;281;16031;12.12.2018;2;16031;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201816682710996
1667251;201516672511963;03.04.2015;1;290;10011;12.12.2018;3;10011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816672512293
1337362;201313373620682;16.05.2013;1;283;16038;12.12.2018;4;16038;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201813373620905
1639321;201416393210565;27.08.2014;1;285;16036;12.12.2018;3;16036;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816393210751
1396031;201413960310703;10.02.2014;1;287;16026;12.12.2018;3;16026;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201813960310909
1540061;201315400610458;25.11.2013;1;285;10069;12.12.2018;4;10069;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201815400610689
1664911;201316649110648;15.12.2013;1;288;16037;12.12.2018;4;16037;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201816649110963
1337241;201413372410433;24.11.2014;2;284;11023;12.12.2018;3;11023;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201813372410574
1348671;201413445910393;28.11.2014;1;285;10089;12.12.2018;3;10089;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201813486710385
1528851;201315292710599;30.03.2013;1;290;16016;12.12.2018;4;16016;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201815288511395
1638991;201516389910962;20.01.2015;1;285;16031;12.12.2018;3;16031;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201816389911227
1595181;201415951810290;09.05.2014;1;148;11054;12.12.2018;3;11054;Óþekkt;1. Auðveldur burður-bar sjálf;5, Fósturlát;
1668251;201316682510266;13.10.2013;2;288;11007;12.12.2018;4;11007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816682510433
1638981;201416389810790;07.01.2014;1;286;11007;12.12.2018;4;11007;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816389811088
1600841;201416390010888;17.02.2014;1;284;10040;12.12.2018;3;10040;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816008412955
1347241;201413472410929;21.12.2014;1;284;10067;12.12.2018;3;10067;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201813472411233
1534231;201415342310600;09.12.2014;1;286;16025;12.12.2018;2;16025;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1629981;201416299810849;18.03.2014;1;284;11054;11.12.2018;3;11054;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201816299811105
1463141;201314631410778;21.11.2013;2;281;16042;11.12.2018;3;16042;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814631411174
1655001;201316550010440;18.04.2013;1;298;11054;11.12.2018;4;11054;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816550010623
1446221;201214462210530;02.10.2012;1;273;11023;11.12.2018;3;11023;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814462210702
1639061;201216390610654;22.12.2012;2;291;10077;11.12.2018;5;10077;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816390610977
1534441;201215344410484;14.04.2012;2;290;16022;11.12.2018;5;16022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201815344410742
1459921;201114599210595;06.03.2011;3;289;11007;11.12.2018;7;11007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814599210955
1528861;200615288611062;01.02.2006;1;3802;95451;11.12.2018;5;201515288612044;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201815288612273
1600841;200916008411478;08.06.2009;2;677;10031;11.12.2018;7;201616008412317;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816008412954
1528941;201015289410891;05.09.2010;2;292;10011;11.12.2018;6;10011;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201815289411391
1651671;201116516710885;02.01.2011;4;278;16016;11.12.2018;6;16016;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816516711380
1638111;201616381110498;30.06.2016;2;290;16036;11.12.2018;1;16036;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201816381110582
1663921;201616619510278;03.03.2016;;;;11.12.2018;1;999999999919999;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816639210887
1527861;201515278610749;28.10.2015;2;288;11002;11.12.2018;2;11002;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201815278610866
1527151;201715271510653;24.02.2017;;;;11.12.2018;1;201615271510638;Kvíga;4. Mjög erfiður burður-aðstoð dýralæknis;9, Drapst í fæðingu;
1667941;201316679410594;29.12.2013;1;276;11050;11.12.2018;4;11050;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816679410817
1667251;201616672512058;18.07.2016;1;380;10067;11.12.2018;1;10067;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201816672512290
1638691;201616386911493;23.11.2016;1;281;16036;11.12.2018;1;16036;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816386911592
1638991;201616389911072;13.10.2016;1;365;16022;11.12.2018;1;201516389911014;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201816389911226
1526831;201115268310404;15.04.2011;1;291;10089;11.12.2018;6;10089;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201815268310567
1668281;201516682810565;01.02.2015;1;288;11054;11.12.2018;2;11054;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816682810689
1519331;200915193310801;20.03.2009;1;283;11011;11.12.2018;7;11011;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201815193311220
1463451;201314599810444;19.11.2013;1;290;11050;11.12.2018;4;11050;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;201814634510440
1667641;201116676410512;31.07.2011;1;297;11007;11.12.2018;6;11007;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201816676410801
1580911;201415809110483;01.02.2014;1;280;16023;11.12.2018;3;16023;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201815809110596
1463551;201314635510771;02.11.2013;1;293;11054;11.12.2018;4;11054;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201814635511105
1638691;201616386911491;05.11.2016;1;281;16036;11.12.2018;1;16036;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816386911594
1463281;201614632810717;27.11.2016;;;;11.12.2018;1;201614632810709;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1665491;201616659411401;08.12.2016;;;;11.12.2018;1;201516654912104;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816654912452
1524711;201615247111525;04.09.2016;;;;11.12.2018;1;201615264612530;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1379521;201513795210701;09.09.2015;1;286;16023;11.12.2018;2;16023;Naut;4. Mjög erfiður burður-aðstoð dýralæknis;2, Alinn til kjötframleiðslu;201813795210838
1528841;201515288411097;22.12.2015;1;285;16016;11.12.2018;2;16016;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201815288411266
1638691;201616386911486;13.09.2016;1;281;16036;11.12.2018;1;16036;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816386911593
1666181;201616661811282;17.11.2016;;;;11.12.2018;1;201616661811284;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201816661811476
1463551;201614635510969;11.11.2016;1;282;16039;11.12.2018;1;16039;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814635511106
1525981;201615259810646;23.04.2016;3;285;11054;11.12.2018;1;11054;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201815259810711
1519131;201615191310833;03.09.2016;;;;11.12.2018;1;201615191310830;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201815191310919
1664911;201516649110758;15.11.2015;1;285;16026;11.12.2018;2;16026;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816649110962
1633981;201516339810984;24.11.2015;;;;11.12.2018;2;201516339810908;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816339811077
1667351;201616673510667;29.10.2016;;;;11.12.2018;1;201616680910535;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;201816673510807
1459981;201614599810518;23.11.2016;2;276;201614599810514;11.12.2018;1;201614599810514;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814599810608
1526571;201615265711546;22.10.2016;5;290;201715265711576;11.12.2018;1;201715265711576;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1654681;201616546810801;09.10.2016;2;274;16039;11.12.2018;1;16039;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201816546810953
1664981;201516649810560;04.08.2015;1;289;10067;11.12.2018;2;10067;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816649810713
1651311;201516513110379;02.11.2015;;;;11.12.2018;1;201516512710348;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201816513110463
1654961;201616549010270;27.01.2016;1;282;16039;11.12.2018;2;16039;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816549610732
1664611;201616646110754;04.09.2016;;;;11.12.2018;1;201516646110715;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;201816646110841
1459301;201514593011480;21.09.2015;2;284;16037;11.12.2018;2;16037;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1633301;201616333010786;03.01.2016;1;290;16008;11.12.2018;2;16008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816333010944
1633701;201616337010265;08.09.2016;1;281;10067;11.12.2018;1;10067;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816337010309
1396941;201313956710378;11.02.2013;1;286;11054;11.12.2018;3;11054;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201813969410653
1464241;201615340410356;19.07.2016;1;288;201615340410336;11.12.2018;1;201615340410336;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814642410799
1453361;201414533610607;17.05.2014;1;295;16030;11.12.2018;3;16030;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201814533610825
1538771;201315387710441;11.10.2013;1;296;11054;11.12.2018;4;11054;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201815387710634
1662641;201416626410509;04.12.2014;1;276;11023;11.12.2018;3;11023;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816626410685
1538771;201315387710438;29.08.2013;1;297;16037;11.12.2018;4;16037;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1682831;201416828310744;02.11.2014;3;282;16039;11.12.2018;3;16039;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816828310895
1638701;201316387010607;04.04.2013;1;289;11054;11.12.2018;4;11054;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816387010827
1339081;201413390810482;15.02.2014;1;286;11007;11.12.2018;3;11007;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201813390810650
1526091;201515260911945;01.03.2015;1;289;16016;11.12.2018;2;16016;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201815260912280
1362151;201313621510340;11.12.2013;;;;11.12.2018;2;201613621510415;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201813621510483
1667251;201316672511818;08.08.2013;2;90;17002;11.12.2018;4;11023;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201816672512291
1637101;201316371010425;22.09.2013;1;288;11054;11.12.2018;4;11054;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201816371010667
1526151;201413594220599;03.05.2014;;;;11.12.2018;2;201615281910729;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201815261510866
1465451;201514654510754;01.02.2015;2;288;16026;11.12.2018;2;16026;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814654511029
1667341;201416673410639;18.11.2014;3;291;10011;11.12.2018;3;10011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816673410852
1337371;201413373710692;24.09.2014;1;287;11007;11.12.2018;3;11007;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201813373710872
1525871;201415258710927;04.03.2014;3;290;16038;11.12.2018;3;16038;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201815258711173
1446171;201214461710969;01.04.2012;2;321;11007;11.12.2018;5;11007;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201814461711256
1261421;201412614210388;01.11.2014;;;;11.12.2018;1;201512614210392;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;201812614210493
1463451;201314414410570;16.11.2013;1;286;16038;11.12.2018;4;16038;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201814634510441
1634621;201516346210608;13.01.2015;3;602;15023;11.12.2018;3;201616346210698;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816346210840
1363041;201413630410633;10.04.2014;2;287;16030;11.12.2018;3;16030;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;201813630410854
1526521;201315265210953;06.02.2013;1;284;16039;11.12.2018;5;16039;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201815265211504
1581711;201415817110512;10.01.2014;2;294;16026;11.12.2018;3;16026;Naut;2. Léttur burður-lítil burðarhjálp;6, Seldur;201815817110720
1676291;201416762910741;03.10.2014;1;286;11050;10.12.2018;3;11050;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201816762910924
1639321;201416393210568;07.09.2014;1;282;16036;10.12.2018;2;16036;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816393210750
1463551;201314635510756;01.04.2013;1;282;10067;10.12.2018;4;10067;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201814635511103
1524711;201315247111336;10.09.2013;2;286;16023;10.12.2018;4;16023;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201815247111685
1654681;201316546810633;13.12.2013;2;289;11002;10.12.2018;4;11002;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816546810951
1463421;201414634210810;16.09.2014;1;282;16039;10.12.2018;3;16039;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814634211176
1664611;201316646110659;15.10.2013;1;288;16026;10.12.2018;4;16026;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816646110840
1412421;201314124210929;27.09.2013;3;285;16040;10.12.2018;3;16040;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814124211284
1446541;201414465410791;13.05.2014;1;292;10097;10.12.2018;3;10097;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1595131;201415951310757;13.12.2014;1;297;11054;10.12.2018;3;11054;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201815951311012
1663301;201516633010775;19.01.2015;2;287;16036;10.12.2018;3;16036;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816633010971
1453711;201514537110352;17.02.2015;1;284;16010;10.12.2018;2;16010;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814537110434
1629981;201416299810859;10.05.2014;1;283;10067;10.12.2018;3;10067;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816299811104
1256561;201412565610574;08.09.2014;1;281;11070;10.12.2018;3;11070;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201812565610769
1667311;201316673110600;12.07.2013;3;284;16037;10.12.2018;3;16037;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816673110793
1465051;201314650510384;05.04.2013;1;288;16026;10.12.2018;4;16026;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814650510616
1595181;201415951810286;13.02.2014;3;290;16036;10.12.2018;2;16036;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201815951810368
1645281;201516452812066;05.01.2015;1;287;11007;10.12.2018;3;11007;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816452812601
1676291;201416762910750;27.11.2014;3;276;16039;10.12.2018;2;16039;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816762910925
1638701;201416387010641;17.01.2014;1;288;11054;10.12.2018;3;11054;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816387010826
1375751;201413757510776;29.04.2014;3;298;11054;10.12.2018;3;11054;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201813757511023
1336952;201313369510744;01.11.2013;3;290;16023;10.12.2018;3;16023;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201813369521004
1465051;201214650510347;02.09.2012;1;282;16017;10.12.2018;4;16017;Naut;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1463551;201214635510721;19.07.2012;1;286;16036;10.12.2018;5;16036;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201814635511104
1527861;201215278610579;12.08.2012;4;289;9068;10.12.2018;5;9068;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201815278611017
1667641;201216676410548;01.10.2012;1;279;10077;10.12.2018;5;10077;Kvíga;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201816676410800
1667641;201216676410548;01.10.2012;1;279;10077;10.12.2018;5;10077;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201816676410799
1360281;201213602810393;13.12.2012;1;290;10089;10.12.2018;4;10089;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201813602810611
1462801;201214628010689;22.02.2012;1;291;11070;10.12.2018;5;11070;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201814628010888
1668331;201216683310225;24.02.2012;7;287;16026;10.12.2018;3;16026;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201816683310404
1538551;201115242910890;29.04.2011;1;291;10040;10.12.2018;5;10040;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201815385511020
1524461;201015244610446;05.09.2010;4;289;16037;10.12.2018;6;16037;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201815244610684
1463281;201514632810670;29.12.2015;1;282;16017;10.12.2018;2;16017;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201814632810817
1396031;201613960310810;06.10.2016;2;280;16038;10.12.2018;1;16038;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201813960310908
1654681;201416546810671;25.10.2014;1;287;11007;10.12.2018;3;11007;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201816546810952
1667671;201516676710908;15.11.2015;2;285;10011;10.12.2018;2;10011;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816676711108
1343452;201613434520457;27.11.2016;1;283;16019;10.12.2018;1;16019;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;
1528351;201515283510962;27.05.2015;1;279;10067;10.12.2018;2;10067;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201815283511106
1649661;201516496610636;16.04.2015;1;279;16031;10.12.2018;2;16031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816496610738
1564631;201715646310862;06.01.2017;1;284;16026;10.12.2018;1;16026;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201815646310961
1651371;201616513710755;23.10.2016;2;309;16031;10.12.2018;1;16031;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1638721;201416387210498;04.01.2014;1;291;11007;10.12.2018;3;11007;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;201816387210791
1453211;201614532110497;23.11.2016;;;;10.12.2018;1;201614532110485;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201814532110538
1667251;201516672512000;12.11.2015;3;278;16039;10.12.2018;2;16039;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201816672512289
1524711;201615247111516;01.07.2016;;;;10.12.2018;1;201615264612530;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1663501;201516635010880;25.07.2015;3;286;10077;10.12.2018;2;10077;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201816635011052
1654741;201616622811091;02.12.2016;1;287;16039;10.12.2018;1;16039;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;201816547410623
1538821;201615388210460;28.08.2016;;;;10.12.2018;1;201615388210459;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201815388210514
1664841;201616648411222;12.12.2016;;;;10.12.2018;1;999999999919999;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201816648411342
1637281;201716372811411;02.02.2017;2;276;16039;10.12.2018;1;16039;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201816372811492
2004451;201620044510118;16.09.2016;;;;10.12.2018;1;201720044510133;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201820044510219
1638981;201616389810955;24.11.2016;2;280;16031;10.12.2018;1;16031;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1600841;201616008412379;02.07.2016;;;;10.12.2018;1;201616008412317;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;201816008412953
1667671;201616676710975;02.12.2016;;;;10.12.2018;1;201616676710967;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201816676711110
1676291;201516762910783;31.10.2015;1;279;11050;10.12.2018;2;11050;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201816762910923
1534351;201615405510483;23.04.2016;;;;10.12.2018;1;201715343511239;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201815343511348
1528871;201615288711406;10.11.2016;4;297;201615288711388;10.12.2018;1;201615288711388;Kvíga;4. Mjög erfiður burður-aðstoð dýralæknis;4, Fæddist dauður;
1664651;201516646511127;21.08.2015;1;288;16026;10.12.2018;2;16026;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201816646511345
1453211;201614532110493;22.10.2016;;;;10.12.2018;1;201614532110485;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;201814532110537
1662741;201616627411411;22.10.2016;1;354;16022;10.12.2018;1;201616627411413;Naut;3. Erfiður burður-mikil burðarhjálp;7,  Drapst innan sólarhrings;
1634621;201516346210657;30.11.2015;1;672;201516346210659;10.12.2018;1;201516346210659;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201816346210839
1665941;201516659411346;02.11.2015;3;291;16036;10.12.2018;2;16036;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201816659411465
